ticket,symbol,tf,side,openTime,closeTime,open,close,sl,tp,lots,profit,spread,reason,exit
10021,SOLUSDT,H4,SELL,2025-06-05T20:00,2025-06-06T04:00,148.313,156.114,156.114,135.831,0.1,-50.01,0.077,TREND confluence SELL,SL
10022,SOLUSDT,H4,BUY,2025-06-08T08:00,2025-06-10T08:00,169.44,159.902,159.902,184.7,0.1,-50.01,0.087,TREND confluence BUY,SL
10000,US30,H1,BUY,2025-01-17T03:00,2025-01-17T10:00,40873.1,40646.8,40646.8,41235.1,0.1,-75.3,2.0,TREND confluence BUY,SL
10001,US30,H1,BUY,2025-01-17T10:00,2025-01-17T18:00,40665.4,41028.8,40438.3,41028.8,0.1,119.64,2.5,TREND confluence BUY,TP
10002,US30,H1,BUY,2025-01-17T18:00,2025-01-21T02:00,41014.9,41361.9,40798.0,41361.9,0.1,119.57,2.8,TREND confluence BUY,TP
10003,US30,H1,BUY,2025-01-21T02:00,2025-01-23T02:00,41332.4,41095.2,41095.2,41712.0,0.1,-75.31,2.1,TREND confluence BUY,SL
10004,US30,H1,SELL,2025-01-23T03:00,2025-01-24T08:00,40908.5,40300.6,41288.4,40300.6,0.1,119.71,2.0,TREND confluence SELL,TP
10005,US30,H1,SELL,2025-01-24T08:00,2025-01-27T16:00,40364.5,39754.5,40745.7,39754.5,0.1,119.72,2.0,TREND confluence SELL,TP
10006,US30,H1,SELL,2025-01-27T23:00,2025-01-29T04:00,39588.2,39138.3,39869.4,39138.3,0.1,119.62,2.5,TREND confluence SELL,TP
10007,US30,H1,SELL,2025-01-29T05:00,2025-01-29T13:00,39185.4,39404.8,39404.8,38834.4,0.1,-75.31,2.1,TREND confluence SELL,SL
10008,US30,H1,SELL,2025-01-29T13:00,2025-01-30T00:00,39410.9,39626.9,39626.9,39065.4,0.1,-75.3,2.0,TREND confluence SELL,SL
10009,US30,H1,SELL,2025-01-30T03:00,2025-01-30T20:00,39439.0,39044.3,39685.7,39044.3,0.1,119.69,2.0,TREND confluence SELL,TP
10010,US30,H1,SELL,2025-01-30T20:00,2025-01-31T11:00,39087.1,38731.7,39309.3,38731.7,0.1,119.58,2.5,TREND confluence SELL,TP
10011,US30,H1,SELL,2025-01-31T11:00,2025-02-03T02:00,38793.3,38428.1,39021.5,38428.1,0.1,119.73,2.0,TREND confluence SELL,TP
10012,US30,H1,SELL,2025-02-03T06:00,2025-02-04T02:00,38458.2,38735.5,38735.5,38014.5,0.1,-75.36,2.4,TREND confluence SELL,SL
10013,US30,H1,SELL,2025-02-04T04:00,2025-02-04T22:00,38351.2,38713.9,38713.9,37770.8,0.1,-75.36,2.4,TREND confluence SELL,SL
10014,US30,H1,SELL,2025-02-06T23:00,2025-02-07T04:00,38588.2,38823.6,38823.6,38211.6,0.1,-75.31,2.1,TREND confluence SELL,SL
10015,US30,H1,SELL,2025-02-07T04:00,2025-02-10T00:00,38803.9,38442.0,39030.1,38442.0,0.1,119.62,2.5,TREND confluence SELL,TP
10016,US30,H1,SELL,2025-02-10T00:00,2025-02-10T23:00,38446.7,38120.8,38650.4,38120.8,0.1,119.53,3.1,TREND confluence SELL,TP
10017,US30,H1,SELL,2025-02-10T23:00,2025-02-11T12:00,38238.2,38467.4,38467.4,37871.5,0.1,-75.28,1.9,TREND confluence SELL,SL
10018,US30,H1,SELL,2025-02-11T12:00,2025-02-11T22:00,38430.8,38673.5,38673.5,38042.5,0.1,-75.34,2.3,TREND confluence SELL,SL
10019,US30,H1,BUY,2025-02-12T00:00,2025-02-12T09:00,38867.0,38531.9,38531.9,39403.2,0.1,-75.41,2.7,TREND confluence BUY,SL
10020,US30,H1,BUY,2025-02-12T20:00,2025-02-13T15:00,38721.5,38364.8,38364.8,39292.3,0.1,-75.44,2.9,TREND confluence BUY,SL
10021,US30,H1,SELL,2025-02-13T15:00,2025-02-14T12:00,38394.5,37858.3,38729.6,37858.3,0.1,119.57,2.9,TREND confluence SELL,TP
10000,NAS100,H4,BUY,2025-02-24T00:00,2025-02-27T20:00,18441.3,18299.4,18299.4,18668.3,0.1,-75.3,2.0,TREND confluence BUY,SL
10001,NAS100,H4,SELL,2025-02-27T20:00,2025-02-28T08:00,18312.7,18450.2,18450.2,18092.7,0.1,-75.3,2.0,TREND confluence SELL,SL
10002,NAS100,H4,BUY,2025-02-28T16:00,2025-03-03T12:00,18430.4,18280.3,18280.3,18670.6,0.1,-75.45,3.0,TREND confluence BUY,SL
10003,NAS100,H4,SELL,2025-03-03T12:00,2025-03-12T12:00,18299.1,18454.0,18454.0,18051.2,0.1,-75.34,2.3,TREND confluence SELL,SL
10004,NAS100,H4,BUY,2025-03-12T12:00,2025-03-13T04:00,18423.8,18599.8,18313.8,18599.8,0.1,119.73,1.8,TREND confluence BUY,TP
10005,NAS100,H4,BUY,2025-03-13T12:00,2025-03-14T04:00,18578.6,18444.7,18444.7,18792.9,0.1,-75.24,1.6,TREND confluence BUY,SL
10006,NAS100,H4,BUY,2025-03-14T04:00,2025-03-17T08:00,18451.8,18276.5,18276.5,18732.3,0.1,-75.34,2.3,TREND confluence BUY,SL
10007,NAS100,H4,SELL,2025-03-17T20:00,2025-04-07T04:00,18164.4,18370.0,18370.0,17835.4,0.1,-75.3,2.0,TREND confluence SELL,SL
10008,NAS100,H4,BUY,2025-04-07T04:00,2025-04-14T08:00,18318.9,18153.2,18153.2,18584.0,0.1,-75.25,1.7,TREND confluence BUY,SL
10009,NAS100,H4,SELL,2025-04-15T04:00,2025-04-18T00:00,18157.1,17926.9,18301.0,17926.9,0.1,119.68,2.0,TREND confluence SELL,TP
10010,NAS100,H4,SELL,2025-04-18T04:00,2025-04-23T08:00,17960.2,18108.1,18108.1,17723.5,0.1,-75.34,2.3,TREND confluence SELL,SL
10011,NAS100,H4,SELL,2025-04-23T08:00,2025-04-24T16:00,18095.7,18270.8,18270.8,17815.6,0.1,-75.24,1.6,TREND confluence SELL,SL
10012,NAS100,H4,BUY,2025-04-28T00:00,2025-04-29T04:00,18299.0,18616.2,18100.8,18616.2,0.1,119.75,1.9,TREND confluence BUY,TP
10013,NAS100,H4,BUY,2025-04-29T08:00,2025-05-06T16:00,18443.3,18788.8,18227.4,18788.8,0.1,119.75,1.8,TREND confluence BUY,TP
10014,NAS100,H4,BUY,2025-05-09T00:00,2025-05-16T20:00,18953.9,19175.0,18815.7,19175.0,0.1,119.7,1.9,TREND confluence BUY,TP
10015,NAS100,H4,BUY,2025-05-19T04:00,2025-05-20T16:00,19116.7,18983.8,18983.8,19329.3,0.1,-75.27,1.8,TREND confluence BUY,SL
10016,NAS100,H4,BUY,2025-05-20T16:00,2025-05-23T04:00,18994.5,18842.8,18842.8,19237.3,0.1,-75.31,2.1,TREND confluence BUY,SL
10017,NAS100,H4,SELL,2025-05-28T00:00,2025-05-30T04:00,18691.8,18451.0,18842.3,18451.0,0.1,119.7,2.0,TREND confluence SELL,TP
10018,NAS100,H4,SELL,2025-05-30T08:00,2025-06-03T12:00,18524.2,18670.5,18670.5,18290.1,0.1,-75.25,1.7,TREND confluence SELL,SL
10019,NAS100,H4,SELL,2025-06-03T16:00,2025-06-11T12:00,18531.1,18203.9,18735.6,18203.9,0.1,119.64,2.4,TREND confluence SELL,TP
10000,USOIL,H1,BUY,2025-01-16T21:00,2025-01-20T22:00,82.451,81.417,81.417,84.105,0.1,-75.01,0.035,TREND confluence BUY,SL
10001,USOIL,H1,SELL,2025-01-21T05:00,2025-01-22T08:00,81.273,82.009,82.009,80.095,0.1,-75.01,0.042,TREND confluence SELL,SL
10002,USOIL,H1,SELL,2025-01-22T13:00,2025-01-22T16:00,81.406,82.189,82.189,80.153,0.1,-75.01,0.038,TREND confluence SELL,SL
10003,USOIL,H1,BUY,2025-01-22T18:00,2025-01-22T21:00,81.99,83.588,80.991,83.588,0.1,119.96,0.049,TREND confluence BUY,TP
10004,USOIL,H1,BUY,2025-01-23T01:00,2025-01-23T09:00,83.485,85.643,82.136,85.643,0.1,119.97,0.037,TREND confluence BUY,TP
10005,USOIL,H1,BUY,2025-01-23T13:00,2025-01-23T23:00,84.905,87.406,83.342,87.406,0.1,120.0,0.04,TREND confluence BUY,TP
10006,USOIL,H1,BUY,2025-01-24T00:00,2025-01-24T07:00,86.849,85.348,85.348,89.251,0.1,-75.01,0.041,TREND confluence BUY,SL
10007,USOIL,H1,BUY,2025-01-24T07:00,2025-01-24T17:00,85.447,84.075,84.075,87.643,0.1,-75.01,0.045,TREND confluence BUY,SL
10008,USOIL,H1,BUY,2025-01-24T18:00,2025-01-30T10:00,84.263,86.568,82.822,86.568,0.1,119.96,0.045,TREND confluence BUY,TP
10009,USOIL,H1,BUY,2025-01-30T10:00,2025-01-30T16:00,86.495,88.073,85.509,88.073,0.1,120.03,0.035,TREND confluence BUY,TP
10010,USOIL,H1,BUY,2025-01-30T20:00,2025-01-30T23:00,87.562,86.618,86.618,89.073,0.1,-75.01,0.046,TREND confluence BUY,SL
10011,USOIL,H1,BUY,2025-01-30T23:00,2025-02-03T23:00,86.577,88.141,85.599,88.141,0.1,119.93,0.047,TREND confluence BUY,TP
10012,USOIL,H1,BUY,2025-02-03T23:00,2025-02-05T01:00,87.878,86.278,86.278,90.438,0.1,-75.01,0.042,TREND confluence BUY,SL
10013,USOIL,H1,SELL,2025-02-05T06:00,2025-02-05T22:00,86.197,87.201,87.201,84.59,0.1,-75.01,0.041,TREND confluence SELL,SL
10014,USOIL,H1,BUY,2025-02-06T05:00,2025-02-10T02:00,87.953,89.622,86.91,89.622,0.1,120.01,0.05,TREND confluence BUY,TP
10015,USOIL,H1,BUY,2025-02-10T02:00,2025-02-10T11:00,89.339,90.625,88.535,90.625,0.1,119.96,0.048,TREND confluence BUY,TP
10016,USOIL,H1,BUY,2025-02-10T13:00,2025-02-11T16:00,90.157,89.22,89.22,91.657,0.1,-75.01,0.04,TREND confluence BUY,SL
10017,USOIL,H1,BUY,2025-02-11T16:00,2025-02-12T03:00,90.071,88.953,88.953,91.86,0.1,-75.01,0.055,TREND confluence BUY,SL
10018,USOIL,H1,SELL,2025-02-12T11:00,2025-02-12T23:00,88.076,85.722,89.547,85.722,0.1,120.01,0.038,TREND confluence SELL,TP
10019,USOIL,H1,SELL,2025-02-14T00:00,2025-02-14T06:00,82.494,83.892,83.892,80.257,0.1,-75.01,0.037,TREND confluence SELL,SL
10000,AAPL,H1,SELL,2025-01-16T18:00,2025-01-16T22:00,188.42,190.32,190.32,185.39,0.1,-75.0,0.02,TREND confluence SELL,SL
10001,AAPL,H1,BUY,2025-01-16T22:00,2025-01-17T16:00,190.34,193.35,188.46,193.35,0.1,120.08,0.03,TREND confluence BUY,TP
10002,AAPL,H1,BUY,2025-01-17T17:00,2025-01-17T21:00,192.28,190.52,190.52,195.1,0.1,-75.0,0.03,TREND confluence BUY,SL
10003,AAPL,H1,BUY,2025-01-17T21:00,2025-01-20T01:00,190.76,188.97,188.97,193.62,0.1,-75.0,0.03,TREND confluence BUY,SL
10004,AAPL,H1,SELL,2025-01-20T12:00,2025-01-21T03:00,188.84,186.23,190.47,186.23,0.1,120.09,0.03,TREND confluence SELL,TP
10005,AAPL,H1,SELL,2025-01-21T23:00,2025-01-23T01:00,183.29,180.86,184.81,180.86,0.1,119.9,0.02,TREND confluence SELL,TP
10006,AAPL,H1,SELL,2025-01-23T01:00,2025-01-23T05:00,180.42,182.49,182.49,177.1,0.1,-75.0,0.03,TREND confluence SELL,SL
10007,AAPL,H1,SELL,2025-01-23T05:00,2025-01-30T06:00,182.2,178.51,184.51,178.51,0.1,119.8,0.03,TREND confluence SELL,TP
10008,AAPL,H1,SELL,2025-01-30T08:00,2025-01-30T13:00,179.0,180.76,180.76,176.18,0.1,-75.0,0.03,TREND confluence SELL,SL
10009,AAPL,H1,SELL,2025-01-30T13:00,2025-02-03T00:00,180.94,178.08,182.73,178.08,0.1,119.83,0.03,TREND confluence SELL,TP
10010,AAPL,H1,SELL,2025-02-03T00:00,2025-02-03T04:00,178.17,179.87,179.87,175.46,0.1,-75.0,0.03,TREND confluence SELL,SL
10011,AAPL,H1,SELL,2025-02-03T04:00,2025-02-03T12:00,178.87,180.55,180.55,176.18,0.1,-75.0,0.02,TREND confluence SELL,SL
10012,AAPL,H1,SELL,2025-02-03T13:00,2025-02-06T17:00,179.81,176.85,181.66,176.85,0.1,120.0,0.02,TREND confluence SELL,TP
10013,AAPL,H1,SELL,2025-02-06T17:00,2025-02-07T08:00,177.02,178.48,178.48,174.68,0.1,-75.0,0.03,TREND confluence SELL,SL
10014,AAPL,H1,SELL,2025-02-07T10:00,2025-02-11T04:00,177.78,175.08,179.46,175.08,0.1,120.53,0.02,TREND confluence SELL,TP
10015,AAPL,H1,SELL,2025-02-11T19:00,2025-02-11T20:00,173.01,174.51,174.51,170.61,0.1,-75.0,0.03,TREND confluence SELL,SL
10016,AAPL,H1,SELL,2025-02-11T20:00,2025-02-12T10:00,174.25,175.93,175.93,171.56,0.1,-75.01,0.04,TREND confluence SELL,SL
10017,AAPL,H1,BUY,2025-02-12T17:00,2025-02-12T23:00,177.55,175.13,175.13,181.43,0.1,-75.0,0.03,TREND confluence BUY,SL
10018,AAPL,H1,BUY,2025-02-13T12:00,2025-02-13T22:00,177.21,174.96,174.96,180.8,0.1,-75.0,0.02,TREND confluence BUY,SL
